date,open_interest,ticker,expiration,type,strike
7/26/2016,4571,FB,8/19/2016,C,150
7/27/2016,5395,FB,8/19/2016,C,150
7/28/2016,5309,FB,8/19/2016,C,150
7/29/2016,5255,FB,8/19/2016,C,150
8/1/2016,5955,FB,8/19/2016,C,150
8/2/2016,6229,FB,8/19/2016,C,150
8/3/2016,6229,FB,8/19/2016,C,150
8/4/2016,6229,FB,8/19/2016,C,150
6/1/2016,495,FB,8/19/2016,C,100
6/2/2016,534,FB,8/19/2016,C,100
6/3/2016,548,FB,8/19/2016,C,100
6/6/2016,593,FB,8/19/2016,C,100
6/7/2016,576,FB,8/19/2016,C,100
6/8/2016,577,FB,8/19/2016,C,100
6/9/2016,577,FB,8/19/2016,C,100
6/10/2016,610,FB,8/19/2016,C,100
6/13/2016,626,FB,8/19/2016,C,100
6/14/2016,842,FB,8/19/2016,C,100
6/15/2016,959,FB,8/19/2016,C,100
6/16/2016,991,FB,8/19/2016,C,100
6/17/2016,1270,FB,8/19/2016,C,100
6/20/2016,1394,FB,8/19/2016,C,100
6/21/2016,1513,FB,8/19/2016,C,100
6/22/2016,1311,FB,8/19/2016,C,100
6/23/2016,1611,FB,8/19/2016,C,100
6/24/2016,1451,FB,8/19/2016,C,100
6/27/2016,1477,FB,8/19/2016,C,100
6/28/2016,1643,FB,8/19/2016,C,100
6/29/2016,1633,FB,8/19/2016,C,100
6/30/2016,1632,FB,8/19/2016,C,100
7/1/2016,1668,FB,8/19/2016,C,100
7/5/2016,1683,FB,8/19/2016,C,100
7/6/2016,1640,FB,8/19/2016,C,100
7/7/2016,1628,FB,8/19/2016,C,100
7/8/2016,1628,FB,8/19/2016,C,100
7/11/2016,1680,FB,8/19/2016,C,100
7/12/2016,1682,FB,8/19/2016,C,100
7/13/2016,1691,FB,8/19/2016,C,100
7/14/2016,1699,FB,8/19/2016,C,100
7/15/2016,1692,FB,8/19/2016,C,100
7/18/2016,1695,FB,8/19/2016,C,100
7/19/2016,1795,FB,8/19/2016,C,100
7/20/2016,1796,FB,8/19/2016,C,100
7/21/2016,1806,FB,8/19/2016,C,100
7/22/2016,1819,FB,8/19/2016,C,100
7/25/2016,1686,FB,8/19/2016,C,100
7/26/2016,1687,FB,8/19/2016,C,100
7/27/2016,1651,FB,8/19/2016,C,100
7/28/2016,1514,FB,8/19/2016,C,100
7/29/2016,1481,FB,8/19/2016,C,100
8/1/2016,1437,FB,8/19/2016,C,100
8/2/2016,1422,FB,8/19/2016,C,100
8/3/2016,1425,FB,8/19/2016,C,100
8/4/2016,1395,FB,8/19/2016,C,100
7/27/2016,1,FB,8/19/2016,C,101
7/28/2016,1,FB,8/19/2016,C,101
7/29/2016,1,FB,8/19/2016,C,101
8/1/2016,1,FB,8/19/2016,C,101
8/2/2016,1,FB,8/19/2016,C,101
8/3/2016,1,FB,8/19/2016,C,101
8/4/2016,1,FB,8/19/2016,C,101
8/2/2016,2,FB,8/19/2016,C,102
8/3/2016,2,FB,8/19/2016,C,102
8/4/2016,2,FB,8/19/2016,C,102
7/27/2016,1,FB,8/19/2016,C,103
7/28/2016,1,FB,8/19/2016,C,103
7/29/2016,1,FB,8/19/2016,C,103
8/1/2016,1,FB,8/19/2016,C,103
8/2/2016,1,FB,8/19/2016,C,103
8/3/2016,1,FB,8/19/2016,C,103
8/4/2016,1,FB,8/19/2016,C,103
7/28/2016,30,FB,8/19/2016,C,104
7/29/2016,30,FB,8/19/2016,C,104
8/1/2016,30,FB,8/19/2016,C,104
8/2/2016,30,FB,8/19/2016,C,104
8/3/2016,30,FB,8/19/2016,C,104
8/4/2016,30,FB,8/19/2016,C,104
6/1/2016,331,FB,8/19/2016,C,105
6/2/2016,348,FB,8/19/2016,C,105
6/3/2016,356,FB,8/19/2016,C,105
6/6/2016,360,FB,8/19/2016,C,105
6/7/2016,380,FB,8/19/2016,C,105
6/8/2016,406,FB,8/19/2016,C,105
6/9/2016,409,FB,8/19/2016,C,105
6/10/2016,449,FB,8/19/2016,C,105
6/13/2016,448,FB,8/19/2016,C,105
6/14/2016,472,FB,8/19/2016,C,105
6/15/2016,480,FB,8/19/2016,C,105
6/16/2016,476,FB,8/19/2016,C,105
6/17/2016,596,FB,8/19/2016,C,105
6/20/2016,766,FB,8/19/2016,C,105
6/21/2016,784,FB,8/19/2016,C,105
6/22/2016,805,FB,8/19/2016,C,105
6/23/2016,834,FB,8/19/2016,C,105
6/24/2016,860,FB,8/19/2016,C,105
6/27/2016,961,FB,8/19/2016,C,105
6/28/2016,1310,FB,8/19/2016,C,105
6/29/2016,1329,FB,8/19/2016,C,105
6/30/2016,1318,FB,8/19/2016,C,105
7/1/2016,1293,FB,8/19/2016,C,105
7/5/2016,1176,FB,8/19/2016,C,105
7/6/2016,1110,FB,8/19/2016,C,105
7/7/2016,1114,FB,8/19/2016,C,105
7/8/2016,1141,FB,8/19/2016,C,105
7/11/2016,1079,FB,8/19/2016,C,105
7/12/2016,970,FB,8/19/2016,C,105
7/13/2016,968,FB,8/19/2016,C,105
7/14/2016,949,FB,8/19/2016,C,105
7/15/2016,1021,FB,8/19/2016,C,105
7/18/2016,883,FB,8/19/2016,C,105
7/19/2016,777,FB,8/19/2016,C,105
7/20/2016,758,FB,8/19/2016,C,105
7/21/2016,750,FB,8/19/2016,C,105
7/22/2016,725,FB,8/19/2016,C,105
7/25/2016,720,FB,8/19/2016,C,105
7/26/2016,684,FB,8/19/2016,C,105
7/27/2016,644,FB,8/19/2016,C,105
7/28/2016,632,FB,8/19/2016,C,105
7/29/2016,604,FB,8/19/2016,C,105
8/1/2016,614,FB,8/19/2016,C,105
8/2/2016,618,FB,8/19/2016,C,105
8/3/2016,617,FB,8/19/2016,C,105
8/4/2016,616,FB,8/19/2016,C,105
7/18/2016,1,FB,8/19/2016,C,107
7/19/2016,1,FB,8/19/2016,C,107
7/20/2016,1,FB,8/19/2016,C,107
7/21/2016,1,FB,8/19/2016,C,107
7/22/2016,1,FB,8/19/2016,C,107
7/25/2016,1,FB,8/19/2016,C,107
7/26/2016,1,FB,8/19/2016,C,107
7/27/2016,1,FB,8/19/2016,C,107
7/28/2016,1,FB,8/19/2016,C,107
7/29/2016,1,FB,8/19/2016,C,107
8/1/2016,1,FB,8/19/2016,C,107
8/2/2016,1,FB,8/19/2016,C,107
8/3/2016,1,FB,8/19/2016,C,107
8/4/2016,1,FB,8/19/2016,C,107
7/20/2016,5,FB,8/19/2016,C,108
7/21/2016,5,FB,8/19/2016,C,108
7/22/2016,5,FB,8/19/2016,C,108
7/25/2016,6,FB,8/19/2016,C,108
7/26/2016,6,FB,8/19/2016,C,108
7/27/2016,37,FB,8/19/2016,C,108
7/28/2016,31,FB,8/19/2016,C,108
7/29/2016,31,FB,8/19/2016,C,108
8/1/2016,31,FB,8/19/2016,C,108
8/2/2016,31,FB,8/19/2016,C,108
8/3/2016,31,FB,8/19/2016,C,108
8/4/2016,31,FB,8/19/2016,C,108
7/18/2016,20,FB,8/19/2016,C,109
7/19/2016,20,FB,8/19/2016,C,109
7/20/2016,20,FB,8/19/2016,C,109
7/21/2016,20,FB,8/19/2016,C,109
7/22/2016,20,FB,8/19/2016,C,109
7/25/2016,20,FB,8/19/2016,C,109
7/26/2016,20,FB,8/19/2016,C,109
7/27/2016,27,FB,8/19/2016,C,109
7/28/2016,26,FB,8/19/2016,C,109
7/29/2016,26,FB,8/19/2016,C,109
8/1/2016,26,FB,8/19/2016,C,109
8/2/2016,26,FB,8/19/2016,C,109
8/3/2016,26,FB,8/19/2016,C,109
8/4/2016,26,FB,8/19/2016,C,109
6/1/2016,839,FB,8/19/2016,C,110
6/2/2016,865,FB,8/19/2016,C,110
6/3/2016,866,FB,8/19/2016,C,110
6/6/2016,944,FB,8/19/2016,C,110
6/7/2016,1061,FB,8/19/2016,C,110
6/8/2016,1088,FB,8/19/2016,C,110
6/9/2016,1077,FB,8/19/2016,C,110
6/10/2016,1458,FB,8/19/2016,C,110
6/13/2016,1596,FB,8/19/2016,C,110
6/14/2016,1908,FB,8/19/2016,C,110
6/15/2016,1949,FB,8/19/2016,C,110
6/16/2016,1980,FB,8/19/2016,C,110
6/17/2016,2102,FB,8/19/2016,C,110
6/20/2016,2079,FB,8/19/2016,C,110
6/21/2016,2169,FB,8/19/2016,C,110
6/22/2016,2384,FB,8/19/2016,C,110
6/23/2016,2287,FB,8/19/2016,C,110
6/24/2016,2613,FB,8/19/2016,C,110
6/27/2016,3416,FB,8/19/2016,C,110
6/28/2016,3348,FB,8/19/2016,C,110
6/29/2016,3185,FB,8/19/2016,C,110
6/30/2016,3260,FB,8/19/2016,C,110
7/1/2016,3481,FB,8/19/2016,C,110
7/5/2016,3475,FB,8/19/2016,C,110
7/6/2016,3435,FB,8/19/2016,C,110
7/7/2016,3385,FB,8/19/2016,C,110
7/8/2016,3187,FB,8/19/2016,C,110
7/11/2016,3180,FB,8/19/2016,C,110
7/12/2016,3243,FB,8/19/2016,C,110
7/13/2016,3200,FB,8/19/2016,C,110
7/14/2016,3187,FB,8/19/2016,C,110
7/15/2016,3191,FB,8/19/2016,C,110
7/18/2016,3170,FB,8/19/2016,C,110
7/19/2016,3075,FB,8/19/2016,C,110
7/20/2016,3012,FB,8/19/2016,C,110
7/21/2016,2986,FB,8/19/2016,C,110
7/22/2016,2901,FB,8/19/2016,C,110
7/25/2016,2930,FB,8/19/2016,C,110
7/26/2016,2916,FB,8/19/2016,C,110
7/27/2016,2785,FB,8/19/2016,C,110
7/28/2016,2693,FB,8/19/2016,C,110
7/29/2016,2639,FB,8/19/2016,C,110
8/1/2016,2600,FB,8/19/2016,C,110
8/2/2016,2576,FB,8/19/2016,C,110
8/3/2016,2577,FB,8/19/2016,C,110
8/4/2016,2610,FB,8/19/2016,C,110
7/27/2016,8,FB,8/19/2016,C,111
7/28/2016,7,FB,8/19/2016,C,111
7/29/2016,7,FB,8/19/2016,C,111
8/1/2016,7,FB,8/19/2016,C,111
8/2/2016,7,FB,8/19/2016,C,111
8/3/2016,7,FB,8/19/2016,C,111
8/4/2016,7,FB,8/19/2016,C,111
7/18/2016,3,FB,8/19/2016,C,112
7/19/2016,3,FB,8/19/2016,C,112
7/20/2016,3,FB,8/19/2016,C,112
7/21/2016,72,FB,8/19/2016,C,112
7/22/2016,72,FB,8/19/2016,C,112
7/25/2016,73,FB,8/19/2016,C,112
7/26/2016,88,FB,8/19/2016,C,112
7/27/2016,84,FB,8/19/2016,C,112
7/28/2016,78,FB,8/19/2016,C,112
7/29/2016,78,FB,8/19/2016,C,112
8/1/2016,81,FB,8/19/2016,C,112
8/2/2016,78,FB,8/19/2016,C,112
8/3/2016,81,FB,8/19/2016,C,112
8/4/2016,81,FB,8/19/2016,C,112
7/18/2016,1,FB,8/19/2016,C,113
7/19/2016,1,FB,8/19/2016,C,113
7/20/2016,10,FB,8/19/2016,C,113
7/21/2016,25,FB,8/19/2016,C,113
7/22/2016,38,FB,8/19/2016,C,113
7/25/2016,44,FB,8/19/2016,C,113
7/26/2016,41,FB,8/19/2016,C,113
7/27/2016,34,FB,8/19/2016,C,113
7/28/2016,31,FB,8/19/2016,C,113
7/29/2016,31,FB,8/19/2016,C,113
8/1/2016,31,FB,8/19/2016,C,113
8/2/2016,34,FB,8/19/2016,C,113
8/3/2016,37,FB,8/19/2016,C,113
8/4/2016,31,FB,8/19/2016,C,113
7/18/2016,30,FB,8/19/2016,C,114
7/19/2016,131,FB,8/19/2016,C,114
7/20/2016,131,FB,8/19/2016,C,114
7/21/2016,147,FB,8/19/2016,C,114
7/22/2016,194,FB,8/19/2016,C,114
7/25/2016,175,FB,8/19/2016,C,114
7/26/2016,135,FB,8/19/2016,C,114
7/27/2016,120,FB,8/19/2016,C,114
7/28/2016,129,FB,8/19/2016,C,114
7/29/2016,127,FB,8/19/2016,C,114
8/1/2016,123,FB,8/19/2016,C,114
8/2/2016,123,FB,8/19/2016,C,114
8/3/2016,123,FB,8/19/2016,C,114
8/4/2016,123,FB,8/19/2016,C,114
6/1/2016,642,FB,8/19/2016,C,115
6/2/2016,645,FB,8/19/2016,C,115
6/3/2016,716,FB,8/19/2016,C,115
6/6/2016,877,FB,8/19/2016,C,115
6/7/2016,950,FB,8/19/2016,C,115
6/8/2016,1072,FB,8/19/2016,C,115
6/9/2016,1091,FB,8/19/2016,C,115
6/10/2016,1230,FB,8/19/2016,C,115
6/13/2016,1826,FB,8/19/2016,C,115
6/14/2016,2595,FB,8/19/2016,C,115
6/15/2016,2771,FB,8/19/2016,C,115
6/16/2016,3784,FB,8/19/2016,C,115
6/17/2016,3947,FB,8/19/2016,C,115
6/20/2016,4909,FB,8/19/2016,C,115
6/21/2016,6020,FB,8/19/2016,C,115
6/22/2016,6253,FB,8/19/2016,C,115
6/23/2016,7405,FB,8/19/2016,C,115
6/24/2016,8339,FB,8/19/2016,C,115
6/27/2016,10123,FB,8/19/2016,C,115
6/28/2016,10164,FB,8/19/2016,C,115
6/29/2016,10420,FB,8/19/2016,C,115
6/30/2016,10842,FB,8/19/2016,C,115
7/1/2016,11064,FB,8/19/2016,C,115
7/5/2016,11638,FB,8/19/2016,C,115
7/6/2016,18432,FB,8/19/2016,C,115
7/7/2016,16613,FB,8/19/2016,C,115
7/8/2016,17932,FB,8/19/2016,C,115
7/11/2016,17090,FB,8/19/2016,C,115
7/12/2016,16675,FB,8/19/2016,C,115
7/13/2016,16645,FB,8/19/2016,C,115
7/14/2016,16700,FB,8/19/2016,C,115
7/15/2016,16621,FB,8/19/2016,C,115
7/18/2016,15540,FB,8/19/2016,C,115
7/19/2016,15765,FB,8/19/2016,C,115
7/20/2016,14687,FB,8/19/2016,C,115
7/21/2016,14524,FB,8/19/2016,C,115
7/22/2016,14408,FB,8/19/2016,C,115
7/25/2016,14074,FB,8/19/2016,C,115
7/26/2016,13756,FB,8/19/2016,C,115
7/27/2016,11875,FB,8/19/2016,C,115
7/28/2016,11756,FB,8/19/2016,C,115
7/29/2016,11489,FB,8/19/2016,C,115
8/1/2016,11439,FB,8/19/2016,C,115
8/2/2016,11424,FB,8/19/2016,C,115
8/3/2016,11378,FB,8/19/2016,C,115
8/4/2016,11311,FB,8/19/2016,C,115
7/18/2016,29,FB,8/19/2016,C,116
7/19/2016,88,FB,8/19/2016,C,116
7/20/2016,88,FB,8/19/2016,C,116
7/21/2016,107,FB,8/19/2016,C,116
7/22/2016,99,FB,8/19/2016,C,116
7/25/2016,99,FB,8/19/2016,C,116
7/26/2016,99,FB,8/19/2016,C,116
7/27/2016,109,FB,8/19/2016,C,116
7/28/2016,68,FB,8/19/2016,C,116
7/29/2016,58,FB,8/19/2016,C,116
8/1/2016,77,FB,8/19/2016,C,116
8/2/2016,87,FB,8/19/2016,C,116
8/3/2016,87,FB,8/19/2016,C,116
8/4/2016,87,FB,8/19/2016,C,116
7/18/2016,842,FB,8/19/2016,C,117
7/19/2016,931,FB,8/19/2016,C,117
7/20/2016,934,FB,8/19/2016,C,117
7/21/2016,931,FB,8/19/2016,C,117
7/22/2016,907,FB,8/19/2016,C,117
7/25/2016,899,FB,8/19/2016,C,117
7/26/2016,903,FB,8/19/2016,C,117
7/27/2016,905,FB,8/19/2016,C,117
7/28/2016,883,FB,8/19/2016,C,117
7/29/2016,887,FB,8/19/2016,C,117
8/1/2016,894,FB,8/19/2016,C,117
8/2/2016,904,FB,8/19/2016,C,117
8/3/2016,907,FB,8/19/2016,C,117
8/4/2016,895,FB,8/19/2016,C,117
7/18/2016,197,FB,8/19/2016,C,118
7/19/2016,365,FB,8/19/2016,C,118
7/20/2016,397,FB,8/19/2016,C,118
7/21/2016,375,FB,8/19/2016,C,118
7/22/2016,516,FB,8/19/2016,C,118
7/25/2016,520,FB,8/19/2016,C,118
7/26/2016,518,FB,8/19/2016,C,118
7/27/2016,530,FB,8/19/2016,C,118
7/28/2016,458,FB,8/19/2016,C,118
7/29/2016,471,FB,8/19/2016,C,118
8/1/2016,495,FB,8/19/2016,C,118
8/2/2016,497,FB,8/19/2016,C,118
8/3/2016,486,FB,8/19/2016,C,118
8/4/2016,484,FB,8/19/2016,C,118
7/18/2016,142,FB,8/19/2016,C,119
7/19/2016,285,FB,8/19/2016,C,119
7/20/2016,311,FB,8/19/2016,C,119
7/21/2016,325,FB,8/19/2016,C,119
7/22/2016,289,FB,8/19/2016,C,119
7/25/2016,286,FB,8/19/2016,C,119
7/26/2016,276,FB,8/19/2016,C,119
7/27/2016,308,FB,8/19/2016,C,119
7/28/2016,302,FB,8/19/2016,C,119
7/29/2016,323,FB,8/19/2016,C,119
8/1/2016,347,FB,8/19/2016,C,119
8/2/2016,348,FB,8/19/2016,C,119
8/3/2016,388,FB,8/19/2016,C,119
8/4/2016,397,FB,8/19/2016,C,119
6/1/2016,4471,FB,8/19/2016,C,120
6/2/2016,4757,FB,8/19/2016,C,120
6/3/2016,4920,FB,8/19/2016,C,120
6/6/2016,5098,FB,8/19/2016,C,120
6/7/2016,5132,FB,8/19/2016,C,120
6/8/2016,5150,FB,8/19/2016,C,120
6/9/2016,5382,FB,8/19/2016,C,120
6/10/2016,5576,FB,8/19/2016,C,120
6/13/2016,6269,FB,8/19/2016,C,120
6/14/2016,6465,FB,8/19/2016,C,120
6/15/2016,7222,FB,8/19/2016,C,120
6/16/2016,7581,FB,8/19/2016,C,120
6/17/2016,7640,FB,8/19/2016,C,120
6/20/2016,8166,FB,8/19/2016,C,120
6/21/2016,11769,FB,8/19/2016,C,120
6/22/2016,11828,FB,8/19/2016,C,120
6/23/2016,11208,FB,8/19/2016,C,120
6/24/2016,11450,FB,8/19/2016,C,120
6/27/2016,11495,FB,8/19/2016,C,120
6/28/2016,11960,FB,8/19/2016,C,120
6/29/2016,12298,FB,8/19/2016,C,120
6/30/2016,14239,FB,8/19/2016,C,120
7/1/2016,14343,FB,8/19/2016,C,120
7/5/2016,15443,FB,8/19/2016,C,120
7/6/2016,17970,FB,8/19/2016,C,120
7/7/2016,18150,FB,8/19/2016,C,120
7/8/2016,18280,FB,8/19/2016,C,120
7/11/2016,18442,FB,8/19/2016,C,120
7/12/2016,18606,FB,8/19/2016,C,120
7/13/2016,18819,FB,8/19/2016,C,120
7/14/2016,18774,FB,8/19/2016,C,120
7/15/2016,20184,FB,8/19/2016,C,120
7/18/2016,20598,FB,8/19/2016,C,120
7/19/2016,22377,FB,8/19/2016,C,120
7/20/2016,24385,FB,8/19/2016,C,120
7/21/2016,24683,FB,8/19/2016,C,120
7/22/2016,24444,FB,8/19/2016,C,120
7/25/2016,25395,FB,8/19/2016,C,120
7/26/2016,25877,FB,8/19/2016,C,120
7/27/2016,25169,FB,8/19/2016,C,120
7/28/2016,23573,FB,8/19/2016,C,120
7/29/2016,23501,FB,8/19/2016,C,120
8/1/2016,23433,FB,8/19/2016,C,120
8/2/2016,23326,FB,8/19/2016,C,120
8/3/2016,23392,FB,8/19/2016,C,120
8/4/2016,23257,FB,8/19/2016,C,120
7/18/2016,560,FB,8/19/2016,C,121
7/19/2016,689,FB,8/19/2016,C,121
7/20/2016,779,FB,8/19/2016,C,121
7/21/2016,1397,FB,8/19/2016,C,121
7/22/2016,1458,FB,8/19/2016,C,121
7/25/2016,1818,FB,8/19/2016,C,121
7/26/2016,2050,FB,8/19/2016,C,121
7/27/2016,2185,FB,8/19/2016,C,121
7/28/2016,2064,FB,8/19/2016,C,121
7/29/2016,1411,FB,8/19/2016,C,121
8/1/2016,1436,FB,8/19/2016,C,121
8/2/2016,1471,FB,8/19/2016,C,121
8/3/2016,1481,FB,8/19/2016,C,121
8/4/2016,1456,FB,8/19/2016,C,121
7/18/2016,253,FB,8/19/2016,C,122
7/19/2016,567,FB,8/19/2016,C,122
7/20/2016,1039,FB,8/19/2016,C,122
7/21/2016,1622,FB,8/19/2016,C,122
7/22/2016,1857,FB,8/19/2016,C,122
7/25/2016,2432,FB,8/19/2016,C,122
7/26/2016,2711,FB,8/19/2016,C,122
7/27/2016,4942,FB,8/19/2016,C,122
7/28/2016,4674,FB,8/19/2016,C,122
7/29/2016,4323,FB,8/19/2016,C,122
8/1/2016,4138,FB,8/19/2016,C,122
8/2/2016,4500,FB,8/19/2016,C,122
8/3/2016,4827,FB,8/19/2016,C,122
8/4/2016,4236,FB,8/19/2016,C,122
7/18/2016,236,FB,8/19/2016,C,123
7/19/2016,373,FB,8/19/2016,C,123
7/20/2016,497,FB,8/19/2016,C,123
7/21/2016,661,FB,8/19/2016,C,123
7/22/2016,1647,FB,8/19/2016,C,123
7/25/2016,1690,FB,8/19/2016,C,123
7/26/2016,1767,FB,8/19/2016,C,123
7/27/2016,4427,FB,8/19/2016,C,123
7/28/2016,3048,FB,8/19/2016,C,123
7/29/2016,3025,FB,8/19/2016,C,123
8/1/2016,3489,FB,8/19/2016,C,123
8/2/2016,3983,FB,8/19/2016,C,123
8/3/2016,6819,FB,8/19/2016,C,123
8/4/2016,6310,FB,8/19/2016,C,123
7/18/2016,150,FB,8/19/2016,C,124
7/19/2016,234,FB,8/19/2016,C,124
7/20/2016,305,FB,8/19/2016,C,124
7/21/2016,660,FB,8/19/2016,C,124
7/22/2016,1014,FB,8/19/2016,C,124
7/25/2016,1081,FB,8/19/2016,C,124
7/26/2016,1208,FB,8/19/2016,C,124
7/27/2016,3428,FB,8/19/2016,C,124
7/28/2016,3210,FB,8/19/2016,C,124
7/29/2016,3850,FB,8/19/2016,C,124
8/1/2016,4531,FB,8/19/2016,C,124
8/2/2016,5229,FB,8/19/2016,C,124
8/3/2016,5484,FB,8/19/2016,C,124
8/4/2016,6923,FB,8/19/2016,C,124
6/1/2016,1931,FB,8/19/2016,C,125
6/2/2016,2000,FB,8/19/2016,C,125
6/3/2016,2046,FB,8/19/2016,C,125
6/6/2016,2165,FB,8/19/2016,C,125
6/7/2016,2376,FB,8/19/2016,C,125
6/8/2016,2708,FB,8/19/2016,C,125
6/9/2016,3017,FB,8/19/2016,C,125
6/10/2016,3181,FB,8/19/2016,C,125
6/13/2016,3441,FB,8/19/2016,C,125
6/14/2016,3655,FB,8/19/2016,C,125
6/15/2016,3708,FB,8/19/2016,C,125
6/16/2016,3694,FB,8/19/2016,C,125
6/17/2016,3685,FB,8/19/2016,C,125
6/20/2016,4140,FB,8/19/2016,C,125
6/21/2016,5590,FB,8/19/2016,C,125
6/22/2016,5725,FB,8/19/2016,C,125
6/23/2016,5956,FB,8/19/2016,C,125
6/24/2016,6089,FB,8/19/2016,C,125
6/27/2016,6083,FB,8/19/2016,C,125
6/28/2016,6479,FB,8/19/2016,C,125
6/29/2016,7104,FB,8/19/2016,C,125
6/30/2016,7578,FB,8/19/2016,C,125
7/1/2016,8371,FB,8/19/2016,C,125
7/5/2016,8447,FB,8/19/2016,C,125
7/6/2016,12100,FB,8/19/2016,C,125
7/7/2016,12149,FB,8/19/2016,C,125
7/8/2016,12528,FB,8/19/2016,C,125
7/11/2016,13420,FB,8/19/2016,C,125
7/12/2016,13647,FB,8/19/2016,C,125
7/13/2016,13696,FB,8/19/2016,C,125
7/14/2016,13776,FB,8/19/2016,C,125
7/15/2016,15653,FB,8/19/2016,C,125
7/18/2016,16533,FB,8/19/2016,C,125
7/19/2016,16694,FB,8/19/2016,C,125
7/20/2016,17476,FB,8/19/2016,C,125
7/21/2016,17642,FB,8/19/2016,C,125
7/22/2016,17729,FB,8/19/2016,C,125
7/25/2016,17791,FB,8/19/2016,C,125
7/26/2016,18666,FB,8/19/2016,C,125
7/27/2016,19583,FB,8/19/2016,C,125
7/28/2016,19185,FB,8/19/2016,C,125
7/29/2016,18650,FB,8/19/2016,C,125
8/1/2016,19067,FB,8/19/2016,C,125
8/2/2016,19751,FB,8/19/2016,C,125
8/3/2016,20355,FB,8/19/2016,C,125
8/4/2016,20703,FB,8/19/2016,C,125
7/18/2016,316,FB,8/19/2016,C,126
7/19/2016,458,FB,8/19/2016,C,126
7/20/2016,529,FB,8/19/2016,C,126
7/21/2016,558,FB,8/19/2016,C,126
7/22/2016,692,FB,8/19/2016,C,126
7/25/2016,814,FB,8/19/2016,C,126
7/26/2016,733,FB,8/19/2016,C,126
7/27/2016,1990,FB,8/19/2016,C,126
7/28/2016,4101,FB,8/19/2016,C,126
7/29/2016,4292,FB,8/19/2016,C,126
8/1/2016,6285,FB,8/19/2016,C,126
8/2/2016,6763,FB,8/19/2016,C,126
8/3/2016,7141,FB,8/19/2016,C,126
8/4/2016,7594,FB,8/19/2016,C,126
7/18/2016,2074,FB,8/19/2016,C,127
7/19/2016,2196,FB,8/19/2016,C,127
7/20/2016,2451,FB,8/19/2016,C,127
7/21/2016,2489,FB,8/19/2016,C,127
7/22/2016,2514,FB,8/19/2016,C,127
7/25/2016,2574,FB,8/19/2016,C,127
7/26/2016,2592,FB,8/19/2016,C,127
7/27/2016,3334,FB,8/19/2016,C,127
7/28/2016,4009,FB,8/19/2016,C,127
7/29/2016,3986,FB,8/19/2016,C,127
8/1/2016,4341,FB,8/19/2016,C,127
8/2/2016,4378,FB,8/19/2016,C,127
8/3/2016,4414,FB,8/19/2016,C,127
8/4/2016,4844,FB,8/19/2016,C,127
7/18/2016,161,FB,8/19/2016,C,128
7/19/2016,4519,FB,8/19/2016,C,128
7/20/2016,4587,FB,8/19/2016,C,128
7/21/2016,4634,FB,8/19/2016,C,128
7/22/2016,4681,FB,8/19/2016,C,128
7/25/2016,6761,FB,8/19/2016,C,128
7/26/2016,6766,FB,8/19/2016,C,128
7/27/2016,10309,FB,8/19/2016,C,128
7/28/2016,7598,FB,8/19/2016,C,128
7/29/2016,8427,FB,8/19/2016,C,128
8/1/2016,9069,FB,8/19/2016,C,128
8/2/2016,9054,FB,8/19/2016,C,128
8/3/2016,9911,FB,8/19/2016,C,128
8/4/2016,10198,FB,8/19/2016,C,128
7/18/2016,79,FB,8/19/2016,C,129
7/19/2016,150,FB,8/19/2016,C,129
7/20/2016,188,FB,8/19/2016,C,129
7/21/2016,1708,FB,8/19/2016,C,129
7/22/2016,1746,FB,8/19/2016,C,129
7/25/2016,1973,FB,8/19/2016,C,129
7/26/2016,2124,FB,8/19/2016,C,129
7/27/2016,6284,FB,8/19/2016,C,129
7/28/2016,16398,FB,8/19/2016,C,129
7/29/2016,16485,FB,8/19/2016,C,129
8/1/2016,16428,FB,8/19/2016,C,129
8/2/2016,31594,FB,8/19/2016,C,129
8/3/2016,16207,FB,8/19/2016,C,129
8/4/2016,16322,FB,8/19/2016,C,129
6/1/2016,2479,FB,8/19/2016,C,130
6/2/2016,3802,FB,8/19/2016,C,130
6/3/2016,3898,FB,8/19/2016,C,130
6/6/2016,4650,FB,8/19/2016,C,130
6/7/2016,4556,FB,8/19/2016,C,130
6/8/2016,4661,FB,8/19/2016,C,130
6/9/2016,4909,FB,8/19/2016,C,130
6/10/2016,4972,FB,8/19/2016,C,130
6/13/2016,5163,FB,8/19/2016,C,130
6/14/2016,5672,FB,8/19/2016,C,130
6/15/2016,5696,FB,8/19/2016,C,130
6/16/2016,5683,FB,8/19/2016,C,130
6/17/2016,5584,FB,8/19/2016,C,130
6/20/2016,5733,FB,8/19/2016,C,130
6/21/2016,5860,FB,8/19/2016,C,130
6/22/2016,5938,FB,8/19/2016,C,130
6/23/2016,5994,FB,8/19/2016,C,130
6/24/2016,7291,FB,8/19/2016,C,130
6/27/2016,7345,FB,8/19/2016,C,130
6/28/2016,7313,FB,8/19/2016,C,130
6/29/2016,7273,FB,8/19/2016,C,130
6/30/2016,7308,FB,8/19/2016,C,130
7/1/2016,7333,FB,8/19/2016,C,130
7/5/2016,7372,FB,8/19/2016,C,130
7/6/2016,9356,FB,8/19/2016,C,130
7/7/2016,9368,FB,8/19/2016,C,130
7/8/2016,9625,FB,8/19/2016,C,130
7/11/2016,9790,FB,8/19/2016,C,130
